NO_OF_FRAMES	5618
NO_OF_CAMERAS	13
NO_OF_MARKERS	6
FREQUENCY	120
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-10-10, 15:47:17.423	14041227.18119250
DATA_INCLUDED	3D
MARKER_NAMES	hand	R wrist	L wrist	R elbow	L elbow	
TRAJECTORY_TYPES	Mixed	Measured	Measured	Mixed	Measured	Mixed
hand X	hand Y	hand Z	R wrist X	R wrist Y	R wrist Z	L wrist X	L wrist Y	L wrist Z	R elbow X	R elbow Y	R elbow Z	L elbow X	L elbow Y	L elbow Z	 X	 Y	 Z	
211.555	186.260	62.244	190.924	109.731	53.081	153.537	152.499	61.148	-33.483	-55.242	24.084	-34.318	-60.610	101.298	172.702	-225.766	-11.122
215.001	183.520	62.290	193.477	107.243	53.222	156.541	150.490	61.173	-33.139	-55.346	24.190	-34.066	-60.649	101.507	172.702	-225.766	-11.122
218.425	180.744	62.374	196.024	104.735	53.428	159.609	148.446	61.168	-32.744	-55.423	24.262	-33.795	-60.681	101.741	172.707	-225.769	-11.113
221.849	177.922	62.507	198.566	102.177	53.682	162.656	146.344	61.161	-32.409	-55.459	24.357	-33.510	-60.702	101.985	172.692	-225.770	-11.137
225.303	175.037	62.663	201.134	99.592	53.926	165.742	144.147	61.192	-31.989	-55.439	24.430	-33.239	-60.707	102.207	172.690	-225.768	-11.126
228.853	172.074	62.933	203.696	96.943	54.174	168.849	141.955	61.243	-31.618	-55.349	24.503	-32.977	-60.665	102.409	172.690	-225.768	-11.126
232.309	169.077	63.087	206.277	94.244	54.438	171.981	139.758	61.330	-31.184	-55.249	24.558	-32.646	-60.581	102.650	172.709	-225.771	-11.124
235.842	166.029	63.241	208.894	91.511	54.653	175.125	137.485	61.423	-30.777	-55.055	24.622	-32.359	-60.460	102.887	172.704	-225.768	-11.133
239.316	162.962	63.354	211.459	88.790	54.861	178.252	135.192	61.495	-30.326	-54.856	24.712	-32.051	-60.332	103.124	172.702	-225.766	-11.122
242.811	159.847	63.527	214.126	86.096	55.275	181.369	132.902	61.571	-29.912	-54.593	24.799	-31.694	-60.184	103.376	172.702	-225.766	-11.122
246.227	156.767	63.654	216.803	83.342	55.601	184.466	130.584	61.657	-29.489	-54.357	24.871	-31.382	-60.024	103.600	172.702	-225.766	-11.122
249.620	153.606	63.890	219.245	80.586	55.911	187.532	128.239	61.766	-29.070	-54.070	24.972	-31.033	-59.856	103.836	172.709	-225.771	-11.124
252.978	150.483	64.147	221.642	77.806	56.256	190.560	125.893	61.910	-28.645	-53.725	25.007	-30.666	-59.655	104.047	172.714	-225.774	-11.116
256.286	147.293	64.380	223.987	75.010	56.595	193.573	123.532	62.060	-28.200	-53.370	25.075	-30.341	-59.447	104.262	172.702	-225.766	-11.122
259.618	144.018	64.652	226.300	72.180	56.912	196.557	121.209	62.252	-27.752	-52.990	25.115	-29.960	-59.225	104.480	172.713	-225.761	-11.113
262.881	140.723	64.838	228.586	69.343	57.168	199.526	118.780	62.432	-27.320	-52.696	25.174	-29.607	-58.994	104.682	172.697	-225.760	-11.126
266.146	137.403	65.004	230.854	66.509	57.355	202.453	116.322	62.582	-26.869	-52.357	25.188	-29.260	-58.747	104.897	172.709	-225.758	-11.122
269.329	134.075	65.135	232.912	63.695	57.430	205.393	113.877	62.687	-26.416	-51.881	25.212	-28.843	-58.486	105.112	172.697	-225.760	-11.126
272.430	130.749	65.235	235.076	60.869	57.523	208.230	111.416	62.758	-25.994	-51.529	25.251	-28.469	-58.228	105.371	172.702	-225.766	-11.122
275.366	127.428	65.337	237.152	58.031	57.625	210.982	108.867	62.743	-25.559	-51.104	25.314	-28.110	-57.971	105.578	172.713	-225.761	-11.113
278.287	124.117	65.413	239.175	55.105	57.991	213.417	106.281	62.697	-25.184	-50.770	25.315	-27.694	-57.759	105.780	172.702	-225.763	-11.118
281.070	120.873	65.461	241.110	52.358	58.136	216.011	103.854	62.613	-24.748	-50.303	25.300	-27.361	-57.551	105.947	172.709	-225.758	-11.122
283.637	117.541	65.518	242.975	49.608	58.266	218.485	101.427	62.455	-24.343	-49.927	25.243	-26.970	-57.357	106.106	172.713	-225.761	-11.113
286.151	114.391	65.503	244.752	46.952	58.373	220.883	99.059	62.269	-23.965	-49.551	25.220	-26.609	-57.143	106.206	172.702	-225.763	-11.118
288.622	111.234	65.395	246.458	44.282	58.419	223.171	96.687	62.078	-23.557	-49.239	25.107	-26.289	-56.929	106.277	172.702	-225.766	-11.122
290.998	108.105	65.240	248.058	41.654	58.338	225.409	94.336	61.893	-23.145	-48.902	25.028	-25.933	-56.732	106.333	172.702	-225.766	-11.122
293.253	105.016	65.046	249.618	39.089	58.162	227.535	91.981	61.672	-22.817	-48.664	24.924	-25.599	-56.550	106.364	172.709	-225.771	-11.124
295.349	101.984	64.796	251.052	36.583	57.851	229.506	89.721	61.434	-22.464	-48.409	24.773	-25.295	-56.411	106.362	172.709	-225.771	-11.124
297.278	99.091	64.518	252.369	34.198	57.495	231.327	87.524	61.145	-22.147	-48.200	24.620	-24.962	-56.305	106.337	172.697	-225.773	-11.129
298.984	96.352	64.286	253.655	31.937	57.078	233.001	85.457	60.844	-21.876	-48.093	24.421	-24.672	-56.273	106.301	172.702	-225.779	-11.125
300.520	93.843	64.047	254.720	29.844	56.723	234.490	83.512	60.523	-21.613	-47.951	24.169	-24.409	-56.282	106.201	172.702	-225.779	-11.125
301.877	91.511	63.833	255.661	27.906	56.401	235.821	81.722	60.225	-21.402	-47.843	23.879	-24.143	-56.333	106.047	172.707	-225.782	-11.116
303.092	89.341	63.645	256.491	26.126	56.100	236.999	80.070	59.966	-21.215	-47.761	23.579	-23.891	-56.391	105.847	172.690	-225.782	-11.129
304.212	87.328	63.445	257.239	24.477	55.774	238.082	78.510	59.705	-21.039	-47.660	23.220	-23.721	-56.452	105.608	172.690	-225.782	-11.129
305.192	85.520	63.240	257.891	22.955	55.411	239.035	77.108	59.498	-20.953	-47.662	22.853	-23.575	-56.494	105.304	172.702	-225.779	-11.125
306.025	83.890	63.041	258.446	21.625	55.043	239.882	75.839	59.252	-20.842	-47.619	22.472	-23.419	-56.563	104.998	172.707	-225.796	-11.119
306.704	82.475	62.805	258.902	20.433	54.660	240.549	74.737	59.027	-20.795	-47.633	22.150	-23.269	-56.666	104.719	172.707	-225.786	-11.120
307.225	81.246	62.561	259.389	19.461	54.268	241.076	73.806	58.768	-20.764	-47.653	21.796	-23.169	-56.768	104.432	172.697	-225.786	-11.132
307.609	80.200	62.294	259.650	18.658	53.836	241.503	73.057	58.477	-20.742	-47.624	21.479	-23.096	-56.856	104.126	172.697	-225.786	-11.132
307.849	79.363	62.019	259.824	18.041	53.385	241.802	72.474	58.199	-20.762	-47.690	21.178	-23.050	-56.981	103.897	172.697	-225.786	-11.132
308.004	78.742	61.769	259.919	17.635	52.924	241.949	72.113	57.972	-20.786	-47.707	20.890	-22.980	-57.116	103.637	172.702	-225.793	-11.128
308.034	78.375	61.533	259.940	17.384	52.509	241.991	71.865	57.781	-20.814	-47.696	20.620	-22.917	-57.290	103.409	172.690	-225.795	-11.132
307.965	78.240	61.371	259.876	17.344	52.186	241.922	71.805	57.599	-20.874	-47.773	20.379	-22.836	-57.497	103.215	172.690	-225.795	-11.132
307.721	78.375	61.301	259.687	17.466	51.969	241.717	71.916	57.441	-20.948	-47.774	20.225	-22.775	-57.776	103.034	172.702	-225.779	-11.125
307.360	78.733	61.296	259.486	17.736	51.886	241.396	72.159	57.304	-21.054	-47.751	20.144	-22.742	-58.060	102.913	172.702	-225.763	-11.118
306.848	79.241	61.319	259.201	18.138	51.854	240.954	72.507	57.134	-21.184	-47.735	20.173	-22.744	-58.394	102.874	172.701	-225.750	-11.115
306.213	79.893	61.408	258.870	18.611	51.864	240.393	72.952	56.986	-21.320	-47.736	20.266	-22.743	-58.762	102.912	172.701	-225.737	-11.112
305.504	80.628	61.556	258.363	19.205	51.862	239.767	73.512	56.837	-21.467	-47.802	20.359	-22.786	-59.146	102.979	172.696	-225.730	-11.117
304.650	81.489	61.790	257.953	19.864	51.953	239.073	74.111	56.760	-21.585	-47.900	20.467	-22.869	-59.437	103.031	172.706	-225.740	-11.104
303.781	82.382	62.096	257.520	20.594	52.129	238.327	74.773	56.745	-21.728	-48.069	20.554	-22.962	-59.730	103.042	172.713	-225.731	-11.104
302.866	83.340	62.456	257.045	21.417	52.320	237.562	75.483	56.874	-21.855	-48.274	20.608	-23.066	-59.996	103.103	172.725	-225.729	-11.099
301.968	84.319	62.798	256.495	22.282	52.473	236.774	76.208	57.123	-21.963	-48.479	20.682	-23.165	-60.266	103.206	172.706	-225.727	-11.101
301.004	85.415	63.087	255.869	23.247	52.559	235.913	77.013	57.429	-22.124	-48.711	20.810	-23.273	-60.563	103.310	172.708	-225.741	-11.115
299.965	86.614	63.295	255.173	24.316	52.586	234.941	77.955	57.790	-22.345	-48.999	21.000	-23.397	-60.896	103.390	172.708	-225.744	-11.119
298.831	87.962	63.394	254.370	25.505	52.516	233.853	78.991	58.122	-22.598	-49.275	21.143	-23.551	-61.302	103.453	172.725	-225.758	-11.109
297.600	89.473	63.390	253.456	26.854	52.353	232.644	80.183	58.388	-22.886	-49.577	21.258	-23.728	-61.734	103.541	172.721	-225.755	-11.117
296.181	91.235	63.321	252.462	28.376	52.192	231.303	81.510	58.570	-23.231	-49.957	21.406	-23.952	-62.158	103.565	172.708	-225.754	-11.118
294.573	93.236	63.157	251.336	30.093	52.034	229.757	83.020	58.614	-23.563	-50.301	21.436	-24.221	-62.543	103.532	172.692	-225.740	-11.128
292.788	95.457	62.972	250.085	31.970	51.891	228.060	84.718	58.511	-23.995	-50.673	21.473	-24.525	-62.852	103.455	172.713	-225.744	-11.107
290.758	97.934	62.797	248.711	34.014	51.756	226.189	86.609	58.302	-24.423	-51.072	21.460	-24.832	-63.101	103.352	172.708	-225.741	-11.115
288.596	100.603	62.610	247.261	36.260	51.641	224.188	88.630	58.004	-24.856	-51.464	21.423	-25.191	-63.253	103.234	172.713	-225.748	-11.110
286.316	103.402	62.436	245.738	38.620	51.552	222.078	90.771	57.702	-25.353	-51.890	21.304	-25.592	-63.289	103.053	172.706	-225.753	-11.107
283.958	106.325	62.284	244.088	41.093	51.546	219.908	92.985	57.437	-25.785	-52.227	21.177	-25.984	-63.223	102.855	172.708	-225.741	-11.115
281.528	109.321	62.171	242.549	43.613	51.523	217.670	95.222	57.247	-26.279	-52.596	21.051	-26.393	-63.123	102.602	172.713	-225.731	-11.104
279.111	112.319	62.079	240.867	46.182	51.458	215.399	97.540	57.128	-26.713	-52.876	20.910	-26.806	-62.989	102.340	172.713	-225.731	-11.104
276.708	115.479	62.048	239.188	48.957	51.295	213.342	100.050	57.118	-27.203	-53.116	20.804	-27.201	-62.858	102.096	172.706	-225.727	-11.101
274.213	118.518	62.063	237.194	51.565	51.022	211.013	102.379	57.072	-27.646	-53.279	20.715	-27.607	-62.751	101.863	172.718	-225.737	-11.099
271.675	121.566	62.084	235.466	54.282	51.038	208.681	104.802	57.127	-28.122	-53.347	20.672	-28.001	-62.668	101.683	172.706	-225.743	-11.108
269.081	124.620	62.158	233.569	56.960	51.021	206.262	107.168	57.187	-28.591	-53.351	20.668	-28.398	-62.591	101.522	172.720	-225.739	-11.110
266.425	127.680	62.265	231.751	59.651	51.091	203.820	109.637	57.242	-29.070	-53.388	20.567	-28.813	-62.504	101.376	172.708	-225.728	-11.112
263.737	130.701	62.405	230.029	62.386	51.164	201.363	111.985	57.314	-29.529	-53.373	20.598	-29.229	-62.387	101.253	172.708	-225.728	-11.112
261.011	133.758	62.514	228.123	65.107	51.210	198.877	114.374	57.332	-29.997	-53.317	20.600	-29.607	-62.244	101.160	172.713	-225.731	-11.104
258.283	136.786	62.650	226.173	67.856	51.195	196.422	116.822	57.368	-30.439	-53.340	20.647	-30.041	-62.024	101.065	172.708	-225.728	-11.112
255.550	139.808	62.767	224.292	70.625	51.219	193.940	119.207	57.401	-30.879	-53.221	20.680	-30.380	-61.801	100.982	172.718	-225.738	-11.099
252.779	142.863	62.817	222.353	73.358	51.205	191.459	121.519	57.420	-31.265	-53.158	20.723	-30.795	-61.504	100.898	172.713	-225.748	-11.110
250.025	145.879	62.885	220.407	76.073	51.230	188.969	123.920	57.461	-31.651	-53.007	20.820	-31.153	-61.200	100.818	172.706	-225.740	-11.104
247.291	148.873	62.895	218.435	78.802	51.254	186.457	126.299	57.491	-32.007	-52.871	20.881	-31.564	-60.866	100.759	172.713	-225.734	-11.108
244.510	151.896	62.866	215.955	81.477	50.990	183.958	128.660	57.497	-32.394	-52.816	20.967	-31.891	-60.560	100.736	172.713	-225.731	-11.104
241.814	154.835	62.892	214.171	84.184	51.225	181.468	131.015	57.490	-32.716	-52.588	21.080	-32.293	-60.238	100.748	172.718	-225.738	-11.099
239.020	157.811	62.783	212.142	86.857	51.288	178.962	133.350	57.423	-33.086	-52.478	21.201	-32.648	-59.885	100.776	172.720	-225.739	-11.110
236.284	160.726	62.670	210.165	89.444	51.323	176.493	135.642	57.353	-33.428	-52.282	21.320	-33.010	-59.549	100.827	172.713	-225.734	-11.108
233.588	163.595	62.551	208.165	92.014	51.332	174.059	137.866	57.278	-33.795	-52.099	21.462	-33.360	-59.171	100.891	172.718	-225.738	-11.099
231.048	166.358	62.489	206.270	94.479	51.316	171.706	140.026	57.248	-34.160	-51.923	21.621	-33.696	-58.759	100.967	172.706	-225.727	-11.101
228.506	169.018	62.362	204.334	96.920	51.313	169.390	142.079	57.274	-34.481	-51.661	21.799	-34.045	-58.345	101.025	172.723	-225.727	-11.088
226.010	171.591	62.174	202.481	99.255	51.256	167.138	144.075	57.312	-34.843	-51.447	21.954	-34.343	-57.890	101.099	172.706	-225.727	-11.101
223.657	174.055	62.049	200.667	101.493	51.199	165.009	146.027	57.375	-35.141	-51.167	22.112	-34.690	-57.446	101.143	172.730	-225.735	-11.095
221.351	176.412	61.926	198.896	103.653	51.139	162.882	147.874	57.445	-35.490	-50.972	22.278	-34.984	-56.994	101.198	172.718	-225.738	-11.099
219.085	178.687	61.780	197.167	105.714	51.068	160.844	149.755	57.524	-35.795	-50.669	22.449	-35.345	-56.568	101.247	172.725	-225.732	-11.103
216.871	180.834	61.685	195.441	107.709	50.985	158.856	151.540	57.562	-36.111	-50.316	22.677	-35.628	-56.175	101.336	172.713	-225.718	-11.101
212.673	183.521	63.103	193.704	109.612	50.903	156.911	153.177	57.642	-36.439	-50.092	22.866	-35.996	-55.788	101.453	172.701	-225.720	-11.105
210.854	185.363	63.048	192.054	111.407	50.872	154.939	154.582	57.736	-36.751	-49.681	23.149	-36.259	-55.464	101.641	172.718	-225.724	-11.096
209.082	187.146	62.992	190.457	113.138	50.842	153.061	156.025	57.830	-37.091	-49.412	23.395	-36.579	-55.182	101.821	172.725	-225.729	-11.099
207.313	188.844	62.953	188.898	114.818	50.838	151.196	157.427	57.908	-37.410	-49.111	23.688	-36.861	-54.952	102.004	172.718	-225.725	-11.097
205.590	190.502	62.912	187.320	116.375	50.817	149.366	158.767	58.015	-37.732	-48.861	23.914	-37.173	-54.751	102.165	172.725	-225.732	-11.103
203.885	192.070	62.823	185.784	117.932	50.812	147.605	160.189	58.067	-38.070	-48.700	24.157	-37.508	-54.572	102.323	172.706	-225.727	-11.101
202.183	193.598	62.754	184.238	119.368	50.803	145.841	161.412	58.167	-38.419	-48.500	24.390	-37.826	-54.399	102.476	172.701	-225.724	-11.110
200.520	195.083	62.674	182.727	120.812	50.801	144.090	162.613	58.266	-38.725	-48.388	24.594	-38.178	-54.269	102.599	172.713	-225.718	-11.101
198.887	196.526	62.578	181.229	122.176	50.828	142.351	163.686	58.342	-39.095	-48.359	24.794	-38.502	-54.162	102.751	172.720	-225.723	-11.104
197.245	197.902	62.476	179.723	123.454	50.816	140.664	164.798	58.429	-39.437	-48.354	24.952	-38.867	-54.054	102.862	172.718	-225.725	-11.097
195.641	199.221	62.355	178.236	124.726	50.839	138.983	165.826	58.451	-39.853	-48.930	24.951	-39.198	-53.958	102.986	172.708	-225.729	-11.112
193.189	201.192	60.042	176.810	125.923	50.862	137.279	166.817	58.437	-40.206	-48.912	25.097	-39.556	-53.843	103.081	172.725	-225.729	-11.100
191.387	202.516	59.908	175.355	127.099	50.883	135.628	167.818	58.431	-40.527	-48.879	25.201	-39.875	-53.745	103.194	172.718	-225.712	-11.094
189.624	203.772	59.839	173.977	128.210	50.904	134.048	168.712	58.404	-40.879	-48.823	25.346	-40.245	-53.630	103.263	172.717	-225.708	-11.090
187.922	204.913	59.794	172.673	129.204	50.940	132.491	169.570	58.409	-41.223	-48.839	25.408	-40.561	-53.522	103.342	172.701	-225.708	-11.103
186.318	206.006	59.785	171.411	130.179	50.982	131.045	170.367	58.438	-41.564	-48.766	25.508	-40.884	-53.407	103.418	172.701	-225.708	-11.103
184.769	207.041	59.841	170.177	131.080	51.040	129.666	171.098	58.484	-41.920	-48.747	25.632	-41.245	-53.263	103.448	172.713	-225.718	-11.101
183.357	207.936	59.894	169.019	131.960	51.121	128.371	171.833	58.598	-42.237	-48.721	25.682	-41.544	-53.155	103.488	172.713	-225.718	-11.101
182.000	208.837	59.970	167.932	132.800	51.197	127.133	172.472	58.686	-42.584	-48.641	25.746	-41.942	-53.014	103.480	172.713	-225.718	-11.101
180.699	209.670	60.025	166.879	133.536	51.254	125.974	173.100	58.796	-42.887	-48.549	25.805	-42.254	-52.905	103.500	172.713	-225.719	-11.101
179.472	210.428	60.060	165.880	134.282	51.309	124.834	173.681	58.901	-43.237	-48.521	25.842	-42.627	-52.779	103.484	172.713	-225.719	-11.101
178.322	211.177	60.098	164.911	134.942	51.337	123.803	174.174	58.991	-43.550	-48.386	25.913	-42.927	-52.667	103.492	172.713	-225.719	-11.101
177.183	211.870	60.068	164.002	135.622	51.359	122.803	174.693	59.060	-43.872	-48.331	25.925	-43.235	-52.572	103.518	172.713	-225.719	-11.101
176.139	212.572	60.035	163.110	136.213	51.345	121.815	175.176	59.086	-44.169	-48.218	25.997	-43.533	-52.454	103.539	172.718	-225.725	-11.097
175.109	213.252	59.987	162.298	136.833	51.339	120.878	175.666	59.077	-44.460	-48.144	25.996	-43.789	-52.369	103.587	172.701	-225.721	-11.106
174.122	213.851	59.932	161.483	137.406	51.302	119.976	176.163	59.058	-44.768	-48.004	26.109	-44.093	-52.287	103.659	172.706	-225.714	-11.099
173.146	214.447	59.870	160.692	137.973	51.276	119.109	176.626	59.015	-45.067	-47.876	26.174	-44.331	-52.204	103.743	172.713	-225.705	-11.098
172.218	215.041	59.823	159.955	138.481	51.265	118.265	177.052	58.972	-45.350	-47.758	26.268	-44.563	-52.096	103.853	172.708	-225.712	-11.106
171.375	215.599	59.802	159.257	138.977	51.272	117.472	177.464	58.974	-45.613	-47.595	26.347	-44.830	-52.007	103.923	172.711	-225.717	-11.090
170.586	216.079	59.786	158.632	139.452	51.298	116.761	177.850	58.990	-45.879	-47.454	26.375	-45.048	-51.927	103.964	172.718	-225.722	-11.093
169.891	216.565	59.802	158.012	139.894	51.316	116.118	178.223	59.053	-46.138	-47.296	26.417	-45.279	-51.822	103.957	172.718	-225.722	-11.093
169.254	217.045	59.825	157.473	140.326	51.359	115.553	178.606	59.121	-46.352	-47.156	26.417	-45.546	-51.680	103.962	172.713	-225.719	-11.101
168.664	217.464	59.850	156.975	140.722	51.385	114.984	178.943	59.184	-46.587	-46.972	26.390	-45.777	-51.544	103.948	172.712	-225.715	-11.098
168.106	217.864	59.874	156.509	141.091	51.391	114.471	179.266	59.250	-46.806	-46.800	26.395	-45.994	-51.402	103.920	172.708	-225.712	-11.106
167.618	218.246	59.887	156.082	141.468	51.373	114.008	179.581	59.299	-47.036	-46.677	26.402	-46.225	-51.238	103.907	172.713	-225.719	-11.101
167.183	218.657	59.893	155.658	141.842	51.332	113.573	179.902	59.335	-47.263	-46.463	26.404	-46.433	-51.058	103.876	172.713	-225.719	-11.101
166.742	219.033	59.853	155.263	142.188	51.280	113.169	180.229	59.349	-47.443	-46.244	26.413	-46.583	-50.899	103.908	172.718	-225.725	-11.097
166.299	219.392	59.779	154.870	142.523	51.222	112.756	180.517	59.343	-47.675	-46.088	26.455	-46.738	-50.717	103.975	172.713	-225.719	-11.101
165.868	219.793	59.730	154.482	142.893	51.155	112.339	180.817	59.330	-47.892	-45.921	26.530	-46.902	-50.521	104.068	172.713	-225.719	-11.101
165.405	220.167	59.682	154.091	143.231	51.091	111.921	181.121	59.326	-48.078	-45.736	26.634	-47.013	-50.382	104.175	172.708	-225.712	-11.106
164.928	220.531	59.630	153.675	143.558	51.042	111.482	181.430	59.325	-48.289	-45.574	26.775	-47.100	-50.292	104.272	172.708	-225.712	-11.106
164.441	220.878	59.596	153.254	143.908	51.020	111.030	181.725	59.326	-48.458	-45.439	26.835	-47.190	-50.228	104.370	172.708	-225.712	-11.106
163.930	221.268	59.597	152.827	144.233	51.025	110.544	182.006	59.333	-48.601	-45.248	26.895	-47.306	-50.169	104.444	172.713	-225.719	-11.101
163.371	221.646	59.621	152.377	144.569	51.047	110.056	182.295	59.382	-48.774	-45.227	26.911	-47.478	-50.113	104.472	172.713	-225.719	-11.101
162.831	222.027	59.662	151.911	144.904	51.090	109.564	182.568	59.450	-48.932	-45.167	26.925	-47.654	-50.053	104.496	172.713	-225.719	-11.101
162.282	222.390	59.703	151.456	145.240	51.150	109.063	182.836	59.541	-49.065	-45.142	26.952	-47.817	-49.991	104.511	172.725	-225.716	-11.097
161.714	222.761	59.764	151.002	145.563	51.205	108.567	183.121	59.663	-49.172	-45.086	26.988	-47.975	-49.914	104.521	172.713	-225.719	-11.101
161.197	223.162	59.851	150.565	145.905	51.305	108.070	183.397	59.790	-49.276	-45.078	27.012	-48.135	-49.801	104.514	172.725	-225.729	-11.100
160.672	223.556	59.916	150.131	146.252	51.417	107.603	183.693	59.932	-49.391	-45.058	27.074	-48.309	-49.675	104.570	172.725	-225.729	-11.100
160.113	223.959	60.006	149.726	146.596	51.587	107.119	183.993	60.074	-49.527	-45.007	27.204	-48.460	-49.545	104.658	172.713	-225.732	-11.104
159.593	224.346	60.117	149.336	146.945	51.786	106.655	184.298	60.223	-49.609	-44.942	27.301	-48.575	-49.422	104.754	172.718	-225.735	-11.096
159.108	224.765	60.293	148.963	147.302	52.046	106.215	184.623	60.435	-49.691	-44.846	27.421	-48.672	-49.307	104.863	172.713	-225.732	-11.104
158.616	225.190	60.537	148.626	147.695	52.441	105.797	184.945	60.759	-49.754	-44.698	27.607	-48.749	-49.197	105.009	172.713	-225.732	-11.104
158.106	225.586	60.932	148.297	148.063	52.949	105.365	185.277	61.157	-49.801	-44.597	27.762	-48.828	-49.090	105.181	172.713	-225.745	-11.107
157.630	226.019	61.489	147.979	148.442	53.613	104.939	185.609	61.689	-49.805	-44.446	27.954	-48.898	-49.020	105.356	172.709	-225.745	-11.119
157.143	226.455	62.225	147.663	148.827	54.436	104.516	185.945	62.381	-49.768	-44.260	28.148	-48.982	-48.971	105.538	172.720	-225.753	-11.114
